layer,head,region,content_minus_function,ci_low,ci_high,documents,ci_excludes_zero,permutation_p_value,fdr_q_value,fdr_significant_0.05
2,12,sink_block_mass,0.006514030627302219,0.002719063946721375,0.011917380548389254,8,True,0.0078125,0.06433823529411764,False
2,13,recent_mass,-0.03761779797937212,-0.06786973620404496,-0.0052039517096742404,8,True,0.078125,0.22551546391752578,False
2,13,remote_middle_mass,0.03387095506492997,0.004291249689036117,0.06245058811424296,8,True,0.0859375,0.23745888157894737,False
2,13,sink_block_mass,0.00374685044550896,-0.0004905354082798948,0.0096966692678131,8,False,0.2109375,0.41691176470588237,False
2,14,recent_mass,-0.007343180422408398,-0.023945298425442782,0.009404519239656593,8,False,0.453125,0.6772686832740213,False
2,14,remote_middle_mass,0.005624916470612695,-0.010212553782240563,0.021121107461760574,8,False,0.5078125,0.7133152173913043,False
2,14,sink_block_mass,0.001718258243052316,0.00013291163212157957,0.0032551826454866803,8,True,0.0859375,0.23745888157894737,False
2,15,recent_mass,0.005808866908479718,-0.012294041264524502,0.022271326850857615,8,False,0.5390625,0.7411006546644845,False
2,15,remote_middle_mass,-0.005802581918779016,-0.022279057990859025,0.01253343184369601,8,False,0.546875,0.7433252427184466,False
2,15,sink_block_mass,-6.282850798654949e-06,-0.0005189563711864388,0.0005618442217158041,8,False,1.0,1.0,False
2,16,recent_mass,0.01800433470097766,0.003451757778489676,0.030563560658941738,8,True,0.0546875,0.18229166666666666,False
2,16,remote_middle_mass,-0.01821062458908251,-0.030297361829951682,-0.0036906895535783954,8,True,0.0546875,0.18229166666666666,False
2,16,sink_block_mass,0.00020628467510612708,6.66655947819087e-05,0.00035338018638693603,8,True,0.0390625,0.146484375,False
2,17,recent_mass,0.009477488469143557,-0.008795171518908608,0.02821145831206954,8,False,0.3828125,0.6148422562141491,False
2,17,remote_middle_mass,-0.010416680615278041,-0.028624418741266734,0.007207169330364548,8,False,0.328125,0.546875,False
2,17,sink_block_mass,0.0009391831271407276,0.0003856060821312712,0.0015780908862837045,8,True,0.0234375,0.10998603351955308,False
2,18,recent_mass,-0.0015262794051171327,-0.020131853939533324,0.01620315859519427,8,False,0.8671875,0.938708118556701,False
2,18,remote_middle_mass,0.001015415138522803,-0.016942356220123914,0.018765908256195916,8,False,0.9140625,0.959765625,False
2,18,sink_block_mass,0.00051087201263289,-4.3231353234533766e-05,0.0010945659999483791,8,False,0.1328125,0.3048155737704918,False
2,19,recent_mass,-0.02823175615376411,-0.06472568163131641,0.008397427015527023,8,False,0.1953125,0.39917883211678834,False
2,19,remote_middle_mass,0.027229355553935318,-0.007656750405038139,0.06255169297148638,8,False,0.2109375,0.41691176470588237,False
2,19,sink_block_mass,0.0010024088105872577,5.6890755860099445e-05,0.002167545745596771,8,True,0.125,0.29829545454545453,False
2,20,recent_mass,-0.0008762108016402426,-0.019278548754493863,0.019758122385278513,8,False,0.9296875,0.972524906600249,False
2,20,remote_middle_mass,-0.0038440279536783514,-0.022532617457771104,0.012526513534971431,8,False,0.671875,0.825109649122807,False
2,20,sink_block_mass,0.004720229316561549,0.0014029168243494682,0.00810866427292457,8,True,0.046875,0.16544117647058823,False
2,21,recent_mass,0.014722935735356962,-0.014580695453288037,0.04435435634588174,8,False,0.390625,0.6238117870722434,False
2,21,remote_middle_mass,-0.014672079661536795,-0.04466489338197767,0.01524014005409445,8,False,0.390625,0.6238117870722434,False
2,21,sink_block_mass,-5.0855575205542716e-05,-0.00025656403136419984,0.00018330471444976667,8,False,0.65625,0.8130530973451328,False
2,22,recent_mass,0.014811328599404143,-0.009074508455315225,0.041096619898797634,8,False,0.328125,0.546875,False
2,22,remote_middle_mass,-0.014986938395677614,-0.0411039153041161,0.008945331943134651,8,False,0.328125,0.546875,False
2,22,sink_block_mass,0.00017560428237282645,6.835829920927972e-05,0.00027223380621374424,8,True,0.046875,0.16544117647058823,False
2,23,recent_mass,-0.030068576304507627,-0.05198205991661662,-0.009083537009383203,8,True,0.0625,0.19444444444444445,False
2,23,remote_middle_mass,0.02989169351492305,0.008100017106942872,0.05173547294001069,8,True,0.0625,0.19444444444444445,False
2,23,sink_block_mass,0.00017688537451344738,2.28539572489858e-05,0.00035981726596927136,8,True,0.1015625,0.26827830188679247,False
2,24,recent_mass,-0.02183163106556986,-0.05083172747381565,0.0061083393411718034,8,False,0.203125,0.4081937799043062,False
2,24,remote_middle_mass,0.021737619821872032,-0.005284712693098768,0.049788922601320396,8,False,0.203125,0.4081937799043062,False
2,24,sink_block_mass,9.401443079174682e-05,-0.00016944639047784918,0.00037058011146686164,8,False,0.546875,0.7433252427184466,False
2,25,recent_mass,-0.03867072030912322,-0.07723255691940621,-0.0028285107231555556,8,True,0.1328125,0.3048155737704918,False
2,25,remote_middle_mass,0.03832724193849288,0.0028525814017766465,0.07627360602648925,8,True,0.1328125,0.3048155737704918,False
