contrast,context_length,cache_budget,remote_count,metric,left_mean,right_mean,mean_difference,ci_low,ci_high,documents,targets
prefix_minus_random,16384,8192,64,kl_full_to_compact,0.015860803022767045,0.400715637864967,-0.38485483484219996,-0.6229006381624527,-0.21167117496014887,8,512
prefix_minus_random,16384,8192,64,top1_changed,0.0625,0.240234375,-0.177734375,-0.240234375,-0.125,8,512
prefix_minus_random,24576,128,64,delta_ce,0.2902061428555802,1.9432257711234797,-1.6530196282678995,-2.1939707549135656,-1.2344482041991,8,512
prefix_minus_random,24576,128,64,kl_full_to_compact,0.3485991821314274,2.1083462416577277,-1.7597470595263003,-2.2499466172697495,-1.3608741941538975,8,512
prefix_minus_random,24576,128,64,top1_changed,0.232421875,0.59765625,-0.365234375,-0.4375,-0.3046875,8,512
prefix_minus_random,24576,512,64,delta_ce,0.1675064401320574,1.2394918225551805,-1.0719853824231231,-1.5828987084125723,-0.648479522887726,8,512
prefix_minus_random,24576,512,64,kl_full_to_compact,0.1767698531659474,1.4172433406889127,-1.2404734875229653,-1.6980119820497708,-0.8144251454150876,8,512
prefix_minus_random,24576,512,64,top1_changed,0.15234375,0.498046875,-0.345703125,-0.416015625,-0.27534179687500027,8,512
prefix_minus_random,24576,2048,64,delta_ce,0.10359057041705189,0.7820369830535654,-0.6784464126365135,-1.1604977425054028,-0.3981727770371029,8,512
prefix_minus_random,24576,2048,64,kl_full_to_compact,0.10018348862065773,0.8138906573212328,-0.713707168700575,-1.1801509800740875,-0.42594991312004316,8,512
prefix_minus_random,24576,2048,64,top1_changed,0.125,0.38671875,-0.26171875,-0.345751953125,-0.193359375,8,512
prefix_minus_random,24576,8192,64,delta_ce,0.013410595056479568,0.4381643929776269,-0.4247537979211473,-0.7710831278724015,-0.21511006418754738,8,512
prefix_minus_random,24576,8192,64,kl_full_to_compact,0.028475150138467797,0.4854060031134697,-0.4569308529750019,-0.7557855492995168,-0.2793040936697487,8,512
prefix_minus_random,24576,8192,64,top1_changed,0.05859375,0.30078125,-0.2421875,-0.29296875,-0.1875,8,512
prefix_minus_random,32768,128,64,delta_ce,0.3256768938125614,1.9760731221750802,-1.6503962283625189,-2.008468922945111,-1.3665589951431125,8,512
prefix_minus_random,32768,128,64,kl_full_to_compact,0.33715266587235393,2.103493197066996,-1.766340531194642,-2.1496725444783547,-1.4375138218709633,8,512
prefix_minus_random,32768,128,64,top1_changed,0.2578125,0.67578125,-0.41796875,-0.4921875,-0.353515625,8,512
prefix_minus_random,32768,512,64,delta_ce,0.09427083984470608,0.9607283014168502,-0.8664574615721441,-1.1995931592043605,-0.5960885612496725,8,512
prefix_minus_random,32768,512,64,kl_full_to_compact,0.12907917738936647,1.1180852379796278,-0.9890060605902613,-1.3267688197738727,-0.6936398128721306,8,512
prefix_minus_random,32768,512,64,top1_changed,0.173828125,0.48828125,-0.314453125,-0.375,-0.265625,8,512
prefix_minus_random,32768,2048,64,delta_ce,0.01814999031618303,0.5900639590254553,-0.5719139687092722,-0.8576950638232815,-0.3326260664147753,8,512
prefix_minus_random,32768,2048,64,kl_full_to_compact,0.06668617930172238,0.7603165377760592,-0.6936303584743368,-1.050410724159956,-0.3990001251530435,8,512
prefix_minus_random,32768,2048,64,top1_changed,0.1328125,0.3515625,-0.21875,-0.27734375,-0.16796875,8,512
prefix_minus_random,32768,8192,64,delta_ce,-0.002814112102058619,0.3287530920886099,-0.33156720419066854,-0.5775772186690796,-0.1490192053326582,8,512
prefix_minus_random,32768,8192,64,kl_full_to_compact,0.026972597199386827,0.4493848811635288,-0.422412283964142,-0.6719692057998636,-0.22045055941948422,8,512
prefix_minus_random,32768,8192,64,top1_changed,0.087890625,0.28515625,-0.197265625,-0.251953125,-0.150390625,8,512
prefix_minus_strided,16384,128,16,delta_ce,0.30274354430483275,1.9971953142154,-1.6944517699105672,-2.0916710614131313,-1.3183940030853938,8,512
prefix_minus_strided,16384,128,16,kl_full_to_compact,0.3179759462709222,2.0870865152282754,-1.7691105689573532,-2.148688465734505,-1.4269458728094282,8,512
prefix_minus_strided,16384,128,16,top1_changed,0.2265625,0.625,-0.3984375,-0.44921875,-0.349609375,8,512
prefix_minus_strided,16384,512,16,delta_ce,0.08944428552601558,0.8668336007514159,-0.7773893152254003,-1.2304812151943143,-0.42173541436923884,8,512
prefix_minus_strided,16384,512,16,kl_full_to_compact,0.1369412573252406,1.02396423950532,-0.8870229821800792,-1.3414670114821317,-0.5192779833866592,8,512
prefix_minus_strided,16384,512,16,top1_changed,0.1640625,0.4296875,-0.265625,-0.343798828125,-0.1953125,8,512
prefix_minus_strided,16384,2048,16,delta_ce,0.0378457378912862,0.4881021081676886,-0.4502563702764024,-0.7187838058435257,-0.26560021668333533,8,512
prefix_minus_strided,16384,2048,16,kl_full_to_compact,0.06615904914694569,0.5590736753875314,-0.4929146262405857,-0.7653819965501413,-0.2915521971864952,8,512
prefix_minus_strided,16384,2048,16,top1_changed,0.09765625,0.30078125,-0.203125,-0.28515625,-0.13671875,8,512
prefix_minus_strided,16384,8192,16,delta_ce,0.0022702708024415763,0.33347895921316617,-0.3312086884107246,-0.5708140929340706,-0.15933817198522604,8,512
prefix_minus_strided,16384,8192,16,kl_full_to_compact,0.016108761994479304,0.40319729861372844,-0.38708853661924914,-0.625166622387824,-0.2109474313809119,8,512
prefix_minus_strided,16384,8192,16,top1_changed,0.0703125,0.23828125,-0.16796875,-0.2421875,-0.103515625,8,512
prefix_minus_strided,24576,128,16,delta_ce,0.26776797605541347,1.9559831648668933,-1.6882151888114798,-2.0586929133892222,-1.3115899511053317,8,512
prefix_minus_strided,24576,128,16,kl_full_to_compact,0.29792243869825086,2.118504843218716,-1.820582404520465,-2.2107142986193997,-1.4122323611031675,8,512
prefix_minus_strided,24576,128,16,top1_changed,0.203125,0.615234375,-0.412109375,-0.46484375,-0.357421875,8,512
prefix_minus_strided,24576,512,16,delta_ce,0.17046019862955752,1.3168836843908593,-1.1464234857613018,-1.6571752371597432,-0.7158419853345453,8,512
prefix_minus_strided,24576,512,16,kl_full_to_compact,0.17592579868421798,1.5024691097142409,-1.3265433110300229,-1.776087261960659,-0.920754516812658,8,512
prefix_minus_strided,24576,512,16,top1_changed,0.16015625,0.544921875,-0.384765625,-0.4609375,-0.306640625,8,512
prefix_minus_strided,24576,2048,16,delta_ce,0.11475293175705836,0.7649986745496058,-0.6502457427925474,-1.1411172944870298,-0.3602294751958603,8,512
prefix_minus_strided,24576,2048,16,kl_full_to_compact,0.10604714678575455,0.8031958397958281,-0.6971486930100735,-1.1688334719721614,-0.4009387025739589,8,512
prefix_minus_strided,24576,2048,16,top1_changed,0.125,0.3671875,-0.2421875,-0.33203125,-0.1640625,8,512
prefix_minus_strided,24576,8192,16,delta_ce,0.01492741200952219,0.433717646677235,-0.4187902346677128,-0.7617580879948785,-0.1997235703463242,8,512
prefix_minus_strided,24576,8192,16,kl_full_to_compact,0.028857319575739532,0.48240196425974124,-0.4535446446840017,-0.7552973709494176,-0.26572659445466407,8,512
prefix_minus_strided,24576,8192,16,top1_changed,0.068359375,0.298828125,-0.23046875,-0.283203125,-0.177734375,8,512
prefix_minus_strided,32768,128,16,delta_ce,0.2606928470258847,1.826223914209038,-1.5655310671831533,-1.974748539822654,-1.2271662165212476,8,512
prefix_minus_strided,32768,128,16,kl_full_to_compact,0.2608927126672955,1.9304546061589747,-1.6695618934916792,-2.0943756917388203,-1.3017898517665358,8,512
prefix_minus_strided,32768,128,16,top1_changed,0.23828125,0.630859375,-0.392578125,-0.482421875,-0.310546875,8,512
prefix_minus_strided,32768,512,16,delta_ce,0.080673977870382,1.121727021107347,-1.041053043236965,-1.3680780826532994,-0.7462608881768793,8,512
prefix_minus_strided,32768,512,16,kl_full_to_compact,0.12462976803421011,1.3280953027398823,-1.2034655347056722,-1.5704798519381213,-0.8609700175437638,8,512
prefix_minus_strided,32768,512,16,top1_changed,0.166015625,0.53125,-0.365234375,-0.421875,-0.306640625,8,512
prefix_minus_strided,32768,2048,16,delta_ce,0.017055325283344303,0.6485200035497227,-0.6314646782663784,-0.9634017975956561,-0.35840713941672125,8,512
prefix_minus_strided,32768,2048,16,kl_full_to_compact,0.06806310390827985,0.8013270339243399,-0.73326393001606,-1.12859188592329,-0.40639846041249394,8,512
prefix_minus_strided,32768,2048,16,top1_changed,0.140625,0.365234375,-0.224609375,-0.28125,-0.173828125,8,512
prefix_minus_strided,32768,8192,16,delta_ce,-0.000800606424110839,0.3290114671804103,-0.32981207360452114,-0.5801759169403111,-0.1430292908819695,8,512
prefix_minus_strided,32768,8192,16,kl_full_to_compact,0.02768096969076167,0.4539516390803069,-0.4262706693895452,-0.6847098251548858,-0.22341365163589666,8,512
prefix_minus_strided,32768,8192,16,top1_changed,0.0859375,0.28125,-0.1953125,-0.251953125,-0.146484375,8,512
prefix_minus_strided,16384,128,64,delta_ce,0.3060926307336782,1.9691780867103534,-1.6630854559766752,-2.121546975180801,-1.3182022288586999,8,512
prefix_minus_strided,16384,128,64,kl_full_to_compact,0.33714179519606446,2.0327876665180895,-1.695645871322025,-2.2057755964914456,-1.283031960379182,8,512
prefix_minus_strided,16384,128,64,top1_changed,0.228515625,0.60546875,-0.376953125,-0.451171875,-0.3125,8,512
prefix_minus_strided,16384,512,64,delta_ce,0.08645320290352965,0.9180454036242156,-0.831592200720686,-1.2906976379405808,-0.4728938362095856,8,512
prefix_minus_strided,16384,512,64,kl_full_to_compact,0.13758439153698782,1.0670101986801157,-0.9294258071431278,-1.3891233958475893,-0.5639243862682718,8,512
prefix_minus_strided,16384,512,64,top1_changed,0.166015625,0.44140625,-0.275390625,-0.345703125,-0.205078125,8,512
prefix_minus_strided,16384,2048,64,delta_ce,0.03752045253984715,0.49185177972738714,-0.45433132718754,-0.7451696987769365,-0.2573737466355808,8,512
prefix_minus_strided,16384,2048,64,kl_full_to_compact,0.06670875908042893,0.5641586058227102,-0.4974498467422812,-0.7890298833137593,-0.2887562827777206,8,512
prefix_minus_strided,16384,2048,64,top1_changed,0.10546875,0.294921875,-0.189453125,-0.26953125,-0.12109375,8,512
prefix_minus_strided,16384,8192,64,delta_ce,0.00037364121459937394,0.3330733954474585,-0.33269975423285914,-0.5769894996503533,-0.16689937740245944,8,512
prefix_minus_strided,16384,8192,64,kl_full_to_compact,0.015860803022767045,0.4009142355025128,-0.38505343247974577,-0.6230627718356859,-0.21137914642911731,8,512
prefix_minus_strided,16384,8192,64,top1_changed,0.0625,0.23828125,-0.17578125,-0.240234375,-0.12109375,8,512
prefix_minus_strided,24576,128,64,delta_ce,0.2902061428555802,1.9055474128974765,-1.6153412700418963,-2.111156525573045,-1.2148405200501353,8,512
prefix_minus_strided,24576,128,64,kl_full_to_compact,0.3485991821314274,2.1073393125886923,-1.758740130457265,-2.203487873008052,-1.3561498870837794,8,512
prefix_minus_strided,24576,128,64,top1_changed,0.232421875,0.611328125,-0.37890625,-0.4375,-0.330078125,8,512
prefix_minus_strided,24576,512,64,delta_ce,0.1675064401320574,1.2424365943176099,-1.0749301541855525,-1.571858151898119,-0.650509558019205,8,512
prefix_minus_strided,24576,512,64,kl_full_to_compact,0.1767698531659474,1.4222076821595806,-1.2454378289936332,-1.6817225755785168,-0.8438107774716315,8,512
prefix_minus_strided,24576,512,64,top1_changed,0.15234375,0.513671875,-0.361328125,-0.4296875,-0.28515625,8,512
prefix_minus_strided,24576,2048,64,delta_ce,0.10359057041705189,0.7697216583042099,-0.666131087887158,-1.1487490456408698,-0.3847757201945234,8,512
prefix_minus_strided,24576,2048,64,kl_full_to_compact,0.10018348862065773,0.8089058313239477,-0.7087223427032899,-1.1768066894181972,-0.42626493364920603,8,512
prefix_minus_strided,24576,2048,64,top1_changed,0.125,0.3828125,-0.2578125,-0.33984375,-0.19140625,8,512
prefix_minus_strided,24576,8192,64,delta_ce,0.013410595056479568,0.4285038055196546,-0.41509321046317504,-0.762000036039215,-0.2053808815096531,8,512
prefix_minus_strided,24576,8192,64,kl_full_to_compact,0.028475150138467797,0.4802957437045885,-0.4518205935661207,-0.7505190800116048,-0.273489193282544,8,512
prefix_minus_strided,24576,8192,64,top1_changed,0.05859375,0.291015625,-0.232421875,-0.275390625,-0.181640625,8,512
prefix_minus_strided,32768,128,64,delta_ce,0.3256768938125614,1.8904077042036533,-1.564730810391092,-1.979044840226327,-1.2796127189489512,8,512
prefix_minus_strided,32768,128,64,kl_full_to_compact,0.33715266587235393,2.033445555424578,-1.696292889552224,-2.114508819636348,-1.382538136603184,8,512
prefix_minus_strided,32768,128,64,top1_changed,0.2578125,0.64453125,-0.38671875,-0.484375,-0.302734375,8,512
prefix_minus_strided,32768,512,64,delta_ce,0.09427083984470608,1.023390606570544,-0.929119766725838,-1.2343131303414803,-0.6270136141378768,8,512
prefix_minus_strided,32768,512,64,kl_full_to_compact,0.12907917738936647,1.1876121186848678,-1.0585329412955014,-1.3710807708008819,-0.7362189571204049,8,512
prefix_minus_strided,32768,512,64,top1_changed,0.173828125,0.5078125,-0.333984375,-0.392626953125,-0.265625,8,512
prefix_minus_strided,32768,2048,64,delta_ce,0.01814999031618303,0.5515140872613542,-0.5333640969451712,-0.8035777604438017,-0.3351113896703886,8,512
prefix_minus_strided,32768,2048,64,kl_full_to_compact,0.06668617930172238,0.7144433942052446,-0.6477572149035222,-0.9399218311344675,-0.39620157540564704,8,512
prefix_minus_strided,32768,2048,64,top1_changed,0.1328125,0.353515625,-0.220703125,-0.283203125,-0.1640625,8,512
prefix_minus_strided,32768,8192,64,delta_ce,-0.002814112102058619,0.3304879851110658,-0.3333020972131244,-0.5826532944082952,-0.14608927924407392,8,512
prefix_minus_strided,32768,8192,64,kl_full_to_compact,0.026972597199386827,0.45417111377934694,-0.4271985165799601,-0.6773738351804074,-0.22253914395457844,8,512
prefix_minus_strided,32768,8192,64,top1_changed,0.087890625,0.279296875,-0.19140625,-0.248046875,-0.142578125,8,512
zero_value_minus_prefix,16384,128,4,delta_ce,1.1942172445285735,0.281500575841485,0.9127166686870885,0.5990997983454704,1.3091832926339544,8,512
zero_value_minus_prefix,16384,128,4,kl_full_to_compact,1.0713124694514349,0.3056035712480061,0.7657088982034288,0.41144699437911747,1.2172488777461405,8,512
zero_value_minus_prefix,16384,128,4,top1_changed,0.396484375,0.21875,0.177734375,0.093701171875,0.28129882812499973,8,512
zero_value_minus_prefix,16384,512,4,delta_ce,0.9082077051095041,0.0821156972404693,0.8260920078690348,0.4833646792544085,1.2735540246603865,8,512
zero_value_minus_prefix,16384,512,4,kl_full_to_compact,0.8158801915956673,0.12893245288438882,0.6869477387112785,0.29493612330011576,1.20646077527614,8,512
zero_value_minus_prefix,16384,512,4,top1_changed,0.373046875,0.166015625,0.20703125,0.109375,0.326171875,8,512
zero_value_minus_prefix,16384,2048,4,delta_ce,0.6870004125412912,0.02999618034965179,0.6570042321916394,0.32708095289105743,1.077887607502527,8,512
zero_value_minus_prefix,16384,2048,4,kl_full_to_compact,0.6169302494286146,0.056316201473577125,0.5606140479550374,0.20230894003631233,1.0256084648061872,8,512
zero_value_minus_prefix,16384,2048,4,top1_changed,0.2890625,0.099609375,0.189453125,0.103515625,0.294921875,8,512
zero_value_minus_prefix,16384,8192,4,delta_ce,0.46868895126674026,0.001419446836234517,0.46726950443050574,0.23463063772354426,0.7624706849025653,8,512
zero_value_minus_prefix,16384,8192,4,kl_full_to_compact,0.41552763222877687,0.016116997497973937,0.39941063473080296,0.1402818631319262,0.7271258677556023,8,512
zero_value_minus_prefix,16384,8192,4,top1_changed,0.224609375,0.06640625,0.158203125,0.103515625,0.22265625,8,512
zero_value_minus_prefix,24576,128,4,delta_ce,1.016919853343552,0.22499852457479008,0.7919213287687619,0.5469746360018445,1.0998831469255232,8,512
zero_value_minus_prefix,24576,128,4,kl_full_to_compact,0.9600546461615522,0.28539681437163633,0.6746578317899159,0.4097328656954107,1.024449299802626,8,512
zero_value_minus_prefix,24576,128,4,top1_changed,0.39453125,0.19921875,0.1953125,0.138671875,0.2578125,8,512
zero_value_minus_prefix,24576,512,4,delta_ce,0.8915936692774835,0.1734273235535575,0.718166345723926,0.49172584858279744,1.0134848466314281,8,512
zero_value_minus_prefix,24576,512,4,kl_full_to_compact,0.7826882875733645,0.17412722207083153,0.608561065502533,0.34815044404177214,0.9459077703303165,8,512
zero_value_minus_prefix,24576,512,4,top1_changed,0.333984375,0.162109375,0.171875,0.103466796875,0.244140625,8,512
zero_value_minus_prefix,24576,2048,4,delta_ce,0.7181971040750454,0.11568853848319716,0.6025085655918483,0.3782589109491191,0.8773803674805232,8,512
zero_value_minus_prefix,24576,2048,4,kl_full_to_compact,0.6350951722026821,0.10565389279612286,0.5294412794065593,0.2751009951820222,0.8446884471649077,8,512
zero_value_minus_prefix,24576,2048,4,top1_changed,0.291015625,0.123046875,0.16796875,0.109375,0.236328125,8,512
zero_value_minus_prefix,24576,8192,4,delta_ce,0.44892046531573726,0.01396999736127924,0.434950467954458,0.2576277120666338,0.669225397994418,8,512
zero_value_minus_prefix,24576,8192,4,kl_full_to_compact,0.4136703966715345,0.028621433991338346,0.38504896268019617,0.1804532733736958,0.6462186211238097,8,512
zero_value_minus_prefix,24576,8192,4,top1_changed,0.208984375,0.0625,0.146484375,0.109375,0.18359375,8,512
zero_value_minus_prefix,32768,128,4,delta_ce,0.9934432200439005,0.25628262295894366,0.7371605970849568,0.5764041775937769,0.999255542174912,8,512
zero_value_minus_prefix,32768,128,4,kl_full_to_compact,0.8314436703058163,0.25162544849357893,0.5798182218122374,0.39304780437104603,0.8968708281872554,8,512
zero_value_minus_prefix,32768,128,4,top1_changed,0.396484375,0.23828125,0.158203125,0.099609375,0.224609375,8,512
zero_value_minus_prefix,32768,512,4,delta_ce,0.6907809972175869,0.07623103632210881,0.6145499608954781,0.4462634173177161,0.8726983417546885,8,512
zero_value_minus_prefix,32768,512,4,kl_full_to_compact,0.5758261929887567,0.12336380019757498,0.4524623927911817,0.28182594226706126,0.7548442071361616,8,512
zero_value_minus_prefix,32768,512,4,top1_changed,0.3046875,0.17578125,0.12890625,0.068359375,0.1953125,8,512
zero_value_minus_prefix,32768,2048,4,delta_ce,0.48807752632461643,0.017350713447319865,0.47072681287729656,0.3353053850784541,0.6893663170223487,8,512
zero_value_minus_prefix,32768,2048,4,kl_full_to_compact,0.41877241548121447,0.06739713126687197,0.3513752842143425,0.19387857554066962,0.6186099006579885,8,512
zero_value_minus_prefix,32768,2048,4,top1_changed,0.267578125,0.130859375,0.13671875,0.087890625,0.19921875,8,512
zero_value_minus_prefix,32768,8192,4,delta_ce,0.33738051035960837,-0.003842087446808584,0.34122259780641695,0.2329577769226397,0.512583154954404,8,512
zero_value_minus_prefix,32768,8192,4,kl_full_to_compact,0.2919620210189464,0.027156720547575813,0.26480530047137063,0.13216940317366022,0.4785925562468708,8,512
zero_value_minus_prefix,32768,8192,4,top1_changed,0.19140625,0.080078125,0.111328125,0.06640625,0.16411132812499973,8,512
zero_value_minus_prefix,16384,128,16,delta_ce,1.1965739778742233,0.30274354430483275,0.8938304335693905,0.5862469169735398,1.2717966208359115,8,512
zero_value_minus_prefix,16384,128,16,kl_full_to_compact,1.0755776661333343,0.3179759462709222,0.7576017198624121,0.4045998204173852,1.1905555970617354,8,512
zero_value_minus_prefix,16384,128,16,top1_changed,0.408203125,0.2265625,0.181640625,0.10546875,0.26953125,8,512
zero_value_minus_prefix,16384,512,16,delta_ce,0.9265743052428164,0.08944428552601558,0.8371300197168008,0.4873937153770164,1.2947780342323303,8,512
zero_value_minus_prefix,16384,512,16,kl_full_to_compact,0.8326830830192833,0.1369412573252406,0.6957418256940426,0.298431662666413,1.2180393137953616,8,512
zero_value_minus_prefix,16384,512,16,top1_changed,0.373046875,0.1640625,0.208984375,0.11328125,0.32036132812499973,8,512
zero_value_minus_prefix,16384,2048,16,delta_ce,0.6987935787568986,0.0378457378912862,0.6609478408656124,0.32707596293412067,1.087069081884397,8,512
zero_value_minus_prefix,16384,2048,16,kl_full_to_compact,0.6277250118833155,0.06615904914694569,0.5615659627363698,0.19702966911840933,1.036213373619774,8,512
zero_value_minus_prefix,16384,2048,16,top1_changed,0.296875,0.09765625,0.19921875,0.111328125,0.30078125,8,512
zero_value_minus_prefix,16384,8192,16,delta_ce,0.4603886096742027,0.0022702708024415763,0.4581183388717611,0.22727289179900212,0.7489677810172601,8,512
zero_value_minus_prefix,16384,8192,16,kl_full_to_compact,0.4086875305378257,0.016108761994479304,0.3925787685433464,0.1339502710706073,0.7188316411555139,8,512
zero_value_minus_prefix,16384,8192,16,top1_changed,0.216796875,0.0703125,0.146484375,0.095703125,0.208984375,8,512
zero_value_minus_prefix,24576,128,16,delta_ce,1.0829648696069398,0.26776797605541347,0.8151968935515264,0.5475606051568083,1.1511790520963086,8,512
zero_value_minus_prefix,24576,128,16,kl_full_to_compact,1.0135015966216088,0.29792243869825086,0.7155791579233579,0.4265628004822073,1.1006557368096679,8,512
zero_value_minus_prefix,24576,128,16,top1_changed,0.384765625,0.203125,0.181640625,0.111328125,0.259765625,8,512
zero_value_minus_prefix,24576,512,16,delta_ce,0.8942577788091626,0.17046019862955752,0.723797580179605,0.4924892371606546,1.034060973647283,8,512
zero_value_minus_prefix,24576,512,16,kl_full_to_compact,0.7894920088110666,0.17592579868421798,0.6135662101268486,0.3444975376287971,0.9660898313740709,8,512
zero_value_minus_prefix,24576,512,16,top1_changed,0.33203125,0.16015625,0.171875,0.10546875,0.24223632812499973,8,512
zero_value_minus_prefix,24576,2048,16,delta_ce,0.7239514303463181,0.11475293175705836,0.6091984985892598,0.3895040081125387,0.9001060191275574,8,512
zero_value_minus_prefix,24576,2048,16,kl_full_to_compact,0.6368008126125346,0.10604714678575455,0.5307536658267801,0.2780321036364633,0.86150440056391,8,512
zero_value_minus_prefix,24576,2048,16,top1_changed,0.28125,0.125,0.15625,0.091796875,0.23046875,8,512
zero_value_minus_prefix,24576,8192,16,delta_ce,0.4478111017356099,0.01492741200952219,0.4328836897260877,0.2543108780443964,0.6712303509708643,8,512
zero_value_minus_prefix,24576,8192,16,kl_full_to_compact,0.4126194297073482,0.028857319575739532,0.38376211013160866,0.1817173128176354,0.6538386813737462,8,512
zero_value_minus_prefix,24576,8192,16,top1_changed,0.208984375,0.068359375,0.140625,0.107421875,0.17578125,8,512
zero_value_minus_prefix,32768,128,16,delta_ce,1.0264944424923215,0.2606928470258847,0.7658015954664368,0.6204407558824648,1.0191269961840679,8,512
zero_value_minus_prefix,32768,128,16,kl_full_to_compact,0.876870481323806,0.2608927126672955,0.6159777686565104,0.4296710436106791,0.9281147398047169,8,512
zero_value_minus_prefix,32768,128,16,top1_changed,0.404296875,0.23828125,0.166015625,0.10546875,0.234375,8,512
zero_value_minus_prefix,32768,512,16,delta_ce,0.700158094773542,0.080673977870382,0.61948411690316,0.4504577965664872,0.878402159553539,8,512
zero_value_minus_prefix,32768,512,16,kl_full_to_compact,0.5830115630275259,0.12462976803421011,0.45838179499331577,0.2896454546264948,0.756293805645822,8,512
zero_value_minus_prefix,32768,512,16,top1_changed,0.31640625,0.166015625,0.150390625,0.08984375,0.22265625,8,512
zero_value_minus_prefix,32768,2048,16,delta_ce,0.48638171885642123,0.017055325283344303,0.4693263935730769,0.33556589386364094,0.6901643925129435,8,512
zero_value_minus_prefix,32768,2048,16,kl_full_to_compact,0.4184948170949667,0.06806310390827985,0.35043171318668687,0.1934945005216794,0.6133001014120992,8,512
zero_value_minus_prefix,32768,2048,16,top1_changed,0.27734375,0.140625,0.13671875,0.091796875,0.197265625,8,512
zero_value_minus_prefix,32768,8192,16,delta_ce,0.3371120212375587,-0.000800606424110839,0.3379126276616695,0.2250691762628918,0.5148503293260798,8,512
zero_value_minus_prefix,32768,8192,16,kl_full_to_compact,0.29288050421757816,0.02768096969076167,0.2651995345268165,0.131694033780664,0.4818715409778529,8,512
zero_value_minus_prefix,32768,8192,16,top1_changed,0.201171875,0.0859375,0.115234375,0.072265625,0.169921875,8,512
